ArtID;NavnDansk;LatArt
3157;;Hypericum maculatum ssp. maculatum
3158;udspærret perikon;Hypericum maculatum ssp. obtusiusculum
3159;;Hypericum maculatum x perforatum
3160;;Hypericum maculatum x tetrapterum
3161;bjerg-perikon;Hypericum montanum
3162;prikbladet perikon;Hypericum perforatum
3163;smuk perikon;Hypericum pulchrum
3164;vinget perikon;Hypericum tetrapterum
3165;kongepenslægten;Hypochoeris
3166;glat kongepen;Hypochoeris glabra
3167;plettet kongepen;Hypochoeris maculata
3168;almindelig kongepen;Hypochoeris radicata
3169;;Hypolepidaceae
3170;isopslægten;Hyssopus
3171;ægte isop;Hyssopus officinalis
3172;sløjfeblomstslægten;Iberis
3173;hvid sløjfeblomst;Iberis amara
3174;snepude;Iberis sempervirens
3175;almindelig sløjfeblomst;Iberis umbellata
3176;;Ibicella
3177;;Ibicella lutea
3178;kristtornslægten;Ilex
3179;kristtorn;Ilex aquifolium
3180;bruskbægerslægten;Illecebrum
3181;bruskbæger;Illecebrum verticillatum
3182;balsaminslægten;Impatiens
3183;;Impatiens balfourii
3184;canadisk balsamin;Impatiens capensis
3185;kæmpe-balsamin;Impatiens glandulifera
3186;spring-balsamin;Impatiens noli-tangere
3187;småblomstret balsamin;Impatiens parviflora
3188;alantslægten;Inula
3189;soløje-alant;Inula britannica
3190;trekløft-alant;Inula conyzae
3191;;Inula ensifolia
3192;;Inula ensifolia x salicina
3193;læge-alant;Inula helenium
3194;silkehåret alant;Inula oculus-christi
3195;pile-alant;Inula salicina
3196;pragtsnerleslægten;Ipomoea
3197;kairo-pragtsnerle;Ipomoea cairica
3198;vedbend-pragtsnerle;Ipomoea hederacea
3199;;Ipomoea lacunosa
3200;purpur-pragtsnerle;Ipomoea purpurea
3201;irisfamilien;Iridaceae
3202;irisslægten;Iris
3203;have-iris;Iris germanica
3204;blomme-iris;Iris graminea
3205;;Iris pallida
3206;gul iris;Iris pseudacorus
3207;sibirisk iris;Iris sibirica
3208;blå iris;Iris spuria
3209;amerikansk sump-iris;Iris versicolor
3210;vajdslægten;Isatis
3211;farve-vajd;Isatis tinctoria
3212;brasenfødefamilien;Isoetaceae
3213;brasenfødeslægten;Isoetes
3214;gulgrøn brasenføde;Isoetes echinospora
3215;;Isoetes echinospora ssp. echinospora
3216;;Isoetes echinospora ssp. muricata
3217;sortgrøn brasenføde;Isoetes lacustris
3218;kogleaksslægten ii;Isolepis
3219;flydende kogleaks;Isolepis fluitans
3220;børste-kogleaks;Isolepis setacea
3221;frøstjerneanemoneslægten;Isopyrum
3222;frøstjerneanemone;Isopyrum thalictroides
3223;klaseurtslægten;Iva
3224;klaseurt;Iva xanthifolia
3225;blåmunkeslægten;Jasione
3226;blåmunke;Jasione montana
3227;kuglehusløgslægten;Jovibarba
3228;kuglehusløg;Jovibarba globulifera
3229;valnødfamilien;Juglandaceae
3230;valnødslægten;Juglans
3231;grå valnød;Juglans cinerea
3232;sort valnød;Juglans nigra
3233;valnød;Juglans regia
3234;sivfamilien;Juncaceae
3235;trehagefamilien;Juncaginaceae
3236;sivslægten;Juncus
3237;spidsblomstret siv;Juncus acutiflorus
3238;;Juncus alpinoarticulatus
3239;;Juncus alpinoarticulatus ssp. alpestris
3240;sod-siv;Juncus alpinoarticulatus ssp. alpinoarticulatus
3241;;Juncus alpinoarticulatus ssp. alpinoarticulatus x articulatus
3242;;Juncus alpinoarticulatus ssp. fischeri
3243;stilk-siv;Juncus alpinoarticulatus ssp. nodulosus
3244;;Juncus alpinoarticulatus ssp. nodulosus x anceps var. atricapillus
3245;;Juncus alpinoarticulatus ssp. nodulosus x articulatus
3246;;Juncus anceps
3247;sand-siv;Juncus anceps var. atricapillus
3248;;Juncus anceps var. atricapillus x articulatus
3249;;Juncus arcticus
3250;klit-siv;Juncus arcticus ssp. balticus
3251;;Juncus arcticus ssp. balticus x filiformis
3252;glanskapslet siv;Juncus articulatus
3253;;Juncus articulatus x bulbosus
3254;;Juncus balticus x filiformis
3255;;Juncus biglumis
3256;tudse-siv;Juncus bufonius
3257;;Juncus bufonius coll.
3258;;Juncus bulbosus
3259;liden siv, submers;Juncus bulbosus f. submersus
3260;liden siv;Juncus bulbosus ssp. bulbosus
3261;opret siv;Juncus bulbosus ssp. kochii
3262;fin siv;Juncus capitatus
3263;;Juncus castaneus
3264;fladstrået siv;Juncus compressus
3265;;Juncus compressus x gerardii
3266;knop-siv;Juncus conglomeratus
3267;;Juncus conglomeratus x effusus
3268;lyse-siv;Juncus effusus
3269;;Juncus effusus x inflexus
3270;sværd-siv;Juncus ensifolius
3271;tråd-siv;Juncus filiformis
3272;harril;Juncus gerardii
3273;;Juncus gerardii ssp. atrofuscus
3274;;Juncus gerardii ssp. gerardii
3275;blågrå siv;Juncus inflexus
3276;strand-siv;Juncus maritimus
3277;småblomstret siv;Juncus minutulus
3278;dværg-siv;Juncus pygmaeus
3279;klæg-siv;Juncus ranarius
3280;børste-siv;Juncus squarrosus
3281;;Juncus stygius
3282;butblomstret siv;Juncus subnodulosus
3283;tue-siv;Juncus tenuis
3284;;Juncus trifidus
3285;;Juncus triglumis
3286;eneslægten;Juniperus
3287;kinesisk ene;Juniperus chinensis
3288;ene;Juniperus communis
3289;fjeld-ene;Juniperus communis ssp. nana
3290;Almindelig ene;Juniperus communis ssp. communis
3291;blyantene;Juniperus virginiana
3292;ranunkelbuskslægten;Kerria
3293;ranunkelbusk;Kerria japonica
3294;torskemundslægten iv;Kickxia
3295;spydbladet torskemund;Kickxia elatine
3296;rundbladet torskemund;Kickxia spuria
3297;;Kitaibela
3298;;Kitaibela vitifolia
3299;blåhatslægten;Knautia
3300;blåhat;Knautia arvensis
3301;enårig blåhat;Knautia integrifolia
3302;raketblomstslægten;Kniphofia
3303;raketblomst;Kniphofia uvaria
3304;kobresieslægten;Kobresia
3305;;Kobresia myosuroides
3306;;Kobresia simpliciuscula
3307;;Kochia
3308;kambunkeslægten;Koeleria
3309;klit-kambunke;Koeleria glauca
3310;;Koeleria grandis
3311;spinkel kambunke;Koeleria macrantha
3312;dansk kambunke;Koeleria pyramidata
3313;;Koeleria pyramidata var. polonica
3314;dværgsyreslægten;Koenigia
3315;dværgsyre;Koenigia islandica
3316;dronningebuskslægten;Kolkwitzia
3317;dronningebusk;Kolkwitzia amabilis
3318;guldregnslægten;Laburnum
3319;alpe-guldregn;Laburnum alpinum
3320;almindelig guldregn;Laburnum anagyroides
3321;hybrid-guldregn;Laburnum x watereri
3322;salatslægten i;Lactuca
3323;kalk-salat;Mulgedium quercinum
3324;have-salat;Lactuca sativa
3325;tornet salat;Lactuca serriola
3326;elv-salat;Mulgedium sibiricum
3327;gift-salat;Lactuca virosa
3328;flaskegræskarslægten;Lagenaria
3329;flaskegræskar;Lagenaria siceraria 
3330;harehaleslægten;Lagurus
3331;harehale;Lagurus ovatus
3332;guldgræsslægten;Lamarckia
3333;guldgræs;Lamarckia aurea
3334;læbeblomstfamilien;Lamiaceae
3335;guldnældeslægten;Lamiastrum
3336;have-guldnælde;Lamiastrum galeobdolon ssp. argentatum 
3337;almindelig guldnælde;Lamiastrum galeobdolon ssp. galeobdolon
3338;tvetandslægten;Lamium
3339;døvnælde;Lamium album
3340;liden tvetand;Lamium amplexicaule
3341;nyrebladet tvetand;Lamium confertum
3342;;Lamium garganicum
3343;fliget tvetand;Lamium hybridum
3344;plettet tvetand;Lamium maculatum
3345;;Lamium orvala
3346;rød tvetand;Lamium purpureum
3347;løjtnantshjerteslægten;Lamprocapnos
3348;løjtnantshjerte;Lamprocapnos spectabilis
3349;pigfrøslægten;Lappula
3350;;Lappula deflexa
3351;hønse-pigfrø;Lappula marginata
3352;småhaget pigfrø;Lappula squarrosa
3353;haremadslægten;Lapsana
3354;haremad;Lapsana communis
3355;lærkeslægten;Larix
3356;;Larix decidua
3357;europæisk lærk;Larix decidua ssp. decidua
3358;polsk lærk;Larix decidua ssp. polonica 
3359;østsibirisk lærk;Larix gmelinii
3360;japansk lærk;Larix kaempferi
3361;;Larix russica
3362;;Larix sibirica
3363;hybrid-lærk;Larix x marschlinsii
3364;foldfrøslægten;Laserpitium
3365;;Laserpitium hispidum
3366;foldfrø;Laserpitium latifolium
3367;skælrodslægten;Lathraea
3368;skælrod;Lathraea squamaria
3369;fladbælgslægten;Lathyrus
3370;bladløs fladbælg;Lathyrus aphaca
3371;leddelt fladbælg;Lathyrus articulatus
3372;murstensrød fladbælg;Lathyrus cicera
3373;middelhavs-fladbælg;Lathyrus clymenum 
3374;lådden fladbælg;Lathyrus hirsutus
3375;;Lathyrus inconspicuus
3376;;Lathyrus incurvus
3377;klit-fladbælg;Lathyrus japonicus ssp. maritimus var. acutifolius
3378;strand-fladbælg;Lathyrus japonicus ssp. maritimus var. maritimus
3379;forskelligbladet fladbælg;Lathyrus latifolius ssp. heterophyllus
3380;flerårig ærteblomst;Lathyrus latifolius ssp. latifolius
3381;krat-fladbælg;Lathyrus linifolius
3382;sort fladbælg;Lathyrus niger
3383;græsbladet fladbælg;Lathyrus nissolia 
3384;vingefrugtet fladbælg;Lathyrus ochrus
3385;almindelig ærteblomst;Lathyrus odoratus
3386;kær-fladbælg;Lathyrus palustris
3387;;Lathyrus pisiformis
3388;gul fladbælg;Lathyrus pratensis
3389;græs-fladbælg;Lathyrus sativus
3390;enblomstret fladbælg;Lathyrus sphaericus
3391;skov-fladbælg;Lathyrus sylvestris
3392;afrikansk fladbælg;Lathyrus tingitanus
3393;knold-fladbælg;Lathyrus tuberosus
3394;;Lathyrus venetus
3395;vår-fladbælg;Lathyrus vernus
3396;laurbærfamilien;Lauraceae
3397;lavendelslægten;Lavandula
3398;ægte lavendel;Lavandula angustifolia
3399;poppelroseslægten;Lavatera
3400;prikket poppelrose;Lavatera punctata
3401;tysk poppelrose;Lavatera thuringiaca
3402;mamelukærme;Lavatera trimestris
3403;postslægten;Ledum
3404;risgræsslægten;Leersia
3405;risgræs;Leersia oryzoides
3406;venusspejlslægten;Legousia
3407;segl-venusspejl;Legousia falcata 
3408;liden venusspejl;Legousia hybrida
3409;storblomstret venusspejl;Legousia pentagonia
3410;ægte venusspejl;Legousia speculum-veneris
3411;andemadslægten;Lemna
3412;tyk andemad;Lemna gibba
3413;liden andemad;Lemna minor
3414;kors-andemad;Lemna trisulca
3415;andemadfamilien;Lemnaceae
3416;linseslægten;Lens
3417;linse;Lens culinaris
3418;blærerodfamilien;Lentibulariaceae
3419;borstslægten;Leontodon
3420;høst-borst;Leontodon autumnalis
3421;;Leontodon autumnalis ssp. autumnalis
3422;;Leontodon autumnalis ssp. pratensis
3423;stivhåret borst;Leontodon hispidus
3424;hundesalat;Leontodon saxatilis
3425;edelweissslægten;Leontopodium
3426;ægte edelweiss;Leontopodium alpinum
3427;hjertespandslægten;Leonurus
3428;hjertespand;Leonurus cardiaca
3429;almindelig hjertespand;Leonurus cardiaca ssp. cardiaca
3430;håret hjertespand;Leonurus cardiaca ssp. villosus
3431;stortandet hjertespand;Leonurus marrubiastrum
3432;sibirisk hjertespand;Leonurus sibiricus
3433;karseslægten;Lepidium
3434;;Lepidium bonariense
3435;salomons lysestage;Lepidium campestre
3436;;Lepidium cordatum
3437;tætblomstret karse;Lepidium densiflorum
3438;græsbladet karse;Lepidium graminifolium
3439;forskelligbladet karse;Lepidium heterophyllum
3440;strand-karse;Lepidium latifolium
3441;rundskulpet karse;Lepidium neglectum
3442;hjertebladet karse;Lepidium perfoliatum
3443;;Lepidium ramosissimum
3444;stinkende karse;Lepidium ruderale
3445;have-karse;Lepidium sativum
3446;;Lepidium spicatum
3447;virginsk karse;Lepidium virginicum
3448;trædepudeslægten;Leptinella
3449;almindelig trædepude;Leptinella squalida
3450;oktobermargeritslægten;Leucanthemella
3451;oktobermargerit;Leucanthemella serotina
3452;margeritslægten;Leucanthemum
3453;;Leucanthemum atratum 
3454;;Leucanthemum ircutianum
3455;hvid okseøje;Leucanthemum vulgare
3456;kæmpe-margerit;Leucanthemum x superbum
3457;hvidblommeslægten;Leucojum
3458;sommer-hvidblomme;Leucojum aestivum
3459;dorthealilje;Leucojum vernum
3460;sæksporeslægten;Leucorchis
3461;satyrblomst;Leucorchis albida ssp. straminea
3462;akselandromedaslægten;Leucothoë
3463;akselandromeda;Leucothoë axilliaris
3464;løvstikkeslægten;Levisticum
3465;løvstikke;Levisticum officinale
3466;marehalmslægten;Leymus
3467;marehalm;Leymus arenarius
3468;;Leymus arenarius x Secale cereale
3469;;Leymus mollis
3470;pragtskærslægten;Liatris
3471;lampepudser;Liatris spicata
3472;nøkketungeslægten;Ligularia
3473;nøkketunge;Ligularia dentata
3474;lostilkslægten;Ligusticum
3475;skotsk lostilk;Ligusticum scoticum
3476;ligusterslægten;Ligustrum
3477;storbladet liguster;Ligustrum ovalifolium
3478;liguster;Ligustrum vulgare
3479;liljefamilien;Liliaceae
3480;liljeslægten;Lilium
3481;brand-lilje;Lilium bulbiferum
3482;;Lilium bulbiferum var. croceum
3483;;Lilium lancifolium
3484;krans-lilje;Lilium martagon
3485;lysekrone-lilje;Lilium pensylvanicum
3486;pyrenæisk lilje;Lilium pyrenaicum
3487;;Limnanthaceae
3488;;Limnanthes
3489;;Limnanthes douglasii
3490;hindebægerslægten;Limonium
3491;lav hindebæger;Limonium humile
3492;;Limonium humile x vulgare
3493;vinget hindebæger;Limonium sinuatum
3494;tætblomstret hindebæger;Limonium vulgare
3495;;Limonium vulgare var. hallandicum
3496;;Limonium vulgare var. vulgare
3497;dyndurtslægten;Limosella
3498;dyndurt;Limosella aquatica
3499;hørfamilien;Linaceae
3500;torskemundslægten ii;Linaria
3501;alpe-torskemund;Linaria alpina
3502;;Linaria bordiana ssp. kralikiana
3503;;Linaria genistifolia
3504;;Linaria genistifolia ssp. dalmatica
3505;;Linaria genistifolia ssp. genistifolia
3506;blå torskemund;Linaria incarnata
3507;marrokkansk torskemund;Linaria maroccana
3508;vesteuropæisk torskemund;Linaria pelisseriana
3509;purpur-torskemund;Linaria purpurea
3510;;Linaria reflexa
3511;stribet torskemund;Linaria repens
3512;;Linaria repens x vulgaris
3513;;Linaria supina
3514;almindelig torskemund;Linaria vulgaris
3515;linnæaslægten;Linnaea
3516;linnæa;Linnaea borealis
3517;linnæafamilien;Linnaeaceae
3518;hørslægten;Linum
3519;østrigsk hør;Linum austriacum
3520;vild hør;Linum catharticum
3521;rød hør;Linum grandiflorum 
3522;almindelig hør;Linum usitatissimum
3523;mygblomstslægten;Liparis
3524;mygblomst;Liparis loeselii
3525;fliglæbeslægten;Listera
3526;hjertebladet fliglæbe;Neottia cordata
3527;ægbladet fliglæbe;Neottia ovata
3528;stenfrøslægten;Lithospermum
3529;ager-stenfrø;Lithospermum arvense
3530;;Lithospermum arvense var. arvensis
3531;;Lithospermum arvense var. coerulescens
3532;læge-stenfrø;Lithospermum officinale
3533;bjerg-stenfrø;Lithospermum purpureocaeruleum
3534;strandboslægten;Littorella
3535;lobelieslægten;Lobelia
3536;tvepibet lobelie;Lobelia dortmanna
3537;kant-lobelie;Lobelia erinus
3538;biblommeslægten;Lobularia
3539;biblomme;Lobularia maritima
3540;;Loeflingia
3541;;Loeflingia baetica
3542;museurtslægten ii;Logfia
3543;ager-museurt;Logfia arvensis
3544;;Logfia gallica
3545;liden museurt;Logfia minima
3546;kantlyngslægten;Loiseleuria
3547;kantlyng;Loiseleuria procumbens
3548;rajgræsslægten;Lolium
3549;italiensk rajgræs;Lolium multiflorum
3550;;Lolium multiflorum x perenne
3551;;Lolium multiflorum x rigidum
3552;almindelig rajgræs;Lolium perenne
3553;;Lolium perenne x rigidum
3554;hør-rajgræs;Lolium remotum
3555;;Lolium rigidum
3556;stivakset rajgræs;Lolium rigidum ssp. lepturoides
3557;ru rajgræs;Lolium rigidum ssp. rigidum
3558;;Lolium siculum
3559;giftig rajgræs;Lolium temulentum
3560;stjerneensianslægten;Lomatogonium
3561;stjerneensian;Lomatogonium rotatum
3562;gedebladslægten;Lonicera
3563;;Lonicera caerulea
3564;;Lonicera caerulea ssp. caerulea
3565;;Lonicera caerulea ssp. pallasii
3566;;Lonicera caprifolium
3567;;Lonicera henryi
3568;svøb-gedeblad;Lonicera involucrata
3569;californisk gedeblad;Lonicera ledebourii
3570;almindelig gedeblad;Lonicera periclymenum
3571;liguster-gedeblad;Lonicera pileata
3572;tatarisk gedeblad;Lonicera tatarica
3573;dunet gedeblad;Lonicera xylosteum
3574;;Lophochloa
3575;;Lophochloa cristata
3576;;Lophochloa hispida
3577;;Loranthaceae
3578;kællingetandslægten;Lotus
3579;smal kællingetand;Lotus angustissimus
3580;almindelig kællingetand;Lotus corniculatus
3581;;Lotus corniculatus var. corniculatus
3582;foder-kællingetand;Lotus corniculatus var. sativus
3583;;Lotus parviflorus
3584;sump-kællingetand;Lotus pedunculatus var. pedunculatus
3585;klit-kællingetand;Lotus pedunculatus var. villosus
3586;smalbladet kællingetand;Lotus tenuis
3587;;Lotus uliginosus
3588;måneskulpeslægten;Lunaria
3589;judaspenge;Lunaria annua
3590;vedvarende måneskulpe;Lunaria rediviva
3591;lupinslægten;Lupinus
3592;smalbladet lupin;Lupinus angustifolius
3593;gul lupin;Lupinus luteus
3594;;Lupinus nootkatensis
3595;;Lupinus nootkatensis x polyphyllus
3596;;Lupinus perennis
3597;spraglet lupin;Lupinus pilosus
3598;mangebladet lupin;Lupinus polyphyllus
3599;;Lupinus x regalis
3600;vandrankeslægten;Luronium
3601;vandranke;Luronium natans
3602;vandranke, submers;Luronium natans f. submersus
3603;frytleslægten;Luzula
3604;;Luzula arctica
3605;;Luzula arcuata
3606;;Luzula arcuata ssp. arcuata
3607;;Luzula arcuata ssp. confusa
3608;mark-frytle;Luzula campestris
3609;;Luzula campestris x pallescens
3610;;Luzula campestris x sudetica
3611;hoved-frytle;Luzula congesta
3612;bleg frytle;Luzula luzuloides
3613;mangeblomstret frytle;Luzula multiflora
3614;;Luzula multiflora ssp. frigida
3615;;Luzula multiflora ssp. multiflora
3616;;Luzula pallescens
3617;;Luzula pallescens x sudetica
3618;lysblomstret frytle;Luzula pallidula
3619;;Luzula parviflora
3620;håret frytle;Luzula pilosa
3621;;Luzula spicata
3622;;Luzula sudetica
3623;stor frytle;Luzula sylvatica
3624;;Luzula wahlenbergii
3625;trævlekroneslægten;Lychnis
3626;;Lychnis alpina var. alpina
3627;;Lychnis alpina var. oelandica
3628;;Lychnis alpina var. serpentinicola
3629;;Lychnis alpina x vulgaris
3630;brændende kærlighed;Lychnis chalcedonica
3631;fikser-nellike;Lychnis coronaria
3632;trævlekrone;Lychnis flos-cuculi
3633;;Lychnis flos-jovis
3634;bukketornslægten;Lycium
3635;bukketorn;Lycium barbarum
3636;bredbladet bukketorn;Lycium chinense
3637;tomatslægten;Lycopersicon
3638;ulvefodfamilien;Lycopodiaceae
3639;ulvefodslægten iv;Lycopodiella
3640;liden ulvefod;Lycopodiella inundata
3641;ulvefodslægten ii;Lycopodium
3642;femradet ulvefod;Lycopodium annotinum
3643;;Lycopodium annotinum ssp. annotinum
3644;almindelig ulvefod;Lycopodium clavatum
3645;;Lycopodium clavatum var. clavatum
3646;;Lycopodium clavatum var. lagopus
3647;;Lycopodium complanatum ssp. montellii
3648;;Lycopodium selago ssp. arctica
3649;;Lycopodium selago ssp. selago
3650;;Lycopodium x issleri
3651;sværtevældslægten;Lycopus
3652;sværtevæld;Lycopus europaeus
3653;kæmpekallaslægten;Lysichiton
3654;gul kæmpekalla;Lysichiton americanus
3655;fredløsslægten;Lysimachia
3656;;Lysimachia ciliata
3657;hvid fredløs;Lysimachia clethroides
3658;lund-fredløs;Lysimachia nemorum
3659;pengebladet fredløs;Lysimachia nummularia
3660;prikbladet fredløs;Lysimachia punctata
3661;dusk-fredløs;Lysimachia thyrsiflora
3662;dusk-fredløs, submers;Lysimachia thyrsiflora f. submersa
3663;almindelig fredløs;Lysimachia vulgaris
3664;kattehalefamilien;Lythraceae
3665;kattehaleslægten;Lythrum
3666;isop-kattehale;Lythrum hyssopifolia
3667;smal kattehale;Lythrum junceum
3668;vandportulak;Lythrum portula
3669;vandportulak, submers;Lythrum portula f. submersa
3670;kattehale;Lythrum salicaria
3671;smalbladet kattehale;Lythrum virgatum
3672;myreægsblomstslægten;Macleaya
3673;myreægsblomst;Macleaya x kewensis
3674;oliemadieslægten;Madia
3675;oliemadie;Madia sativa
3676;mahonieslægten;Mahonia
3677;almindelig mahonie;Mahonia aquifolium
3678;;Mahonia x decumbens
3679;majblomstslægten;Maianthemum
3680;majblomst;Maianthemum bifolium
3681;strandlevkøjslægten;Malcolmia
3682;;Malcolmia africana
3683;strandlevkøj;Malcolmia maritima
3684;trompetkatostslægten;Malope
3685;trompetkatost;Malope trifida
3686;æbleslægten;Malus
3687;bær-æble;Malus baccata
3688;sød-æble;Malus domestica
3689;sibirisk æble;Malus prunifolia
3690;;Malus pumila
3691;;Malus sieboldii 
3692;skov-æble;Malus sylvestris
3693;sargents æble;Malus toringo var. sargentii
3694;katostslægten;Malva
3695;rosen-katost;Malva alcea
3696;;Malva alcea x moschata
3697;moskus-katost;Malva moschata
3698;rundbladet katost;Malva neglecta
3699;fransk katost;Malva nicaeensis
